img1,img2,label,cosine,id1,id2,pair_type
Eduardo_Duhalde_0003.jpg,Eduardo_Duhalde_0004.jpg,1,0.803828,Eduardo_Duhalde,Eduardo_Duhalde,positive
Eduardo_Duhalde_0001.jpg,Eduardo_Duhalde_0003.jpg,1,0.632286,Eduardo_Duhalde,Eduardo_Duhalde,positive
Edward_Egan_0001.jpg,Edward_Egan_0003.jpg,1,0.467076,Edward_Egan,Edward_Egan,positive
Edward_Johnson_0001.jpg,Edward_Johnson_0002.jpg,1,-0.039605,Edward_Johnson,Edward_Johnson,positive
Edwin_Edwards_0001.jpg,Edwin_Edwards_0004.jpg,1,0.517252,Edwin_Edwards,Edwin_Edwards,positive
Edwin_Edwards_0001.jpg,Edwin_Edwards_0003.jpg,1,0.407377,Edwin_Edwards,Edwin_Edwards,positive
El_Hadji_Diouf_0001.jpg,El_Hadji_Diouf_0002.jpg,1,0.524708,El_Hadji_Diouf,El_Hadji_Diouf,positive
Emilio_Botin_0001.jpg,Emilio_Botin_0003.jpg,1,0.603556,Emilio_Botin,Emilio_Botin,positive
Eric_Bana_0001.jpg,Eric_Bana_0002.jpg,1,0.669684,Eric_Bana,Eric_Bana,positive
Eric_Benet_0001.jpg,Eric_Benet_0002.jpg,1,0.557063,Eric_Benet,Eric_Benet,positive
Eric_Rosser_0001.jpg,Eric_Rosser_0003.jpg,1,0.531632,Eric_Rosser,Eric_Rosser,positive
Ernie_Eves_0001.jpg,Ernie_Eves_0002.jpg,1,0.650792,Ernie_Eves,Ernie_Eves,positive
Ernie_Fletcher_0001.jpg,Ernie_Fletcher_0003.jpg,1,0.644262,Ernie_Fletcher,Ernie_Fletcher,positive
Fernando_Vargas_0001.jpg,Fernando_Vargas_0003.jpg,1,0.443704,Fernando_Vargas,Fernando_Vargas,positive
Flavia_Pennetta_0001.jpg,Flavia_Pennetta_0002.jpg,1,0.444803,Flavia_Pennetta,Flavia_Pennetta,positive
Frank_Lautenberg_0003.jpg,Frank_Lautenberg_0004.jpg,1,0.691308,Frank_Lautenberg,Frank_Lautenberg,positive
Frank_Lautenberg_0001.jpg,Frank_Lautenberg_0004.jpg,1,0.480425,Frank_Lautenberg,Frank_Lautenberg,positive
Fujio_Mitarai_0001.jpg,Fujio_Mitarai_0003.jpg,1,0.713155,Fujio_Mitarai,Fujio_Mitarai,positive
Garth_Drabinsky_0003.jpg,Garth_Drabinsky_0004.jpg,1,0.710687,Garth_Drabinsky,Garth_Drabinsky,positive
Garth_Drabinsky_0001.jpg,Garth_Drabinsky_0004.jpg,1,0.464454,Garth_Drabinsky,Garth_Drabinsky,positive
George_HW_Bush_0001.jpg,George_HW_Bush_0003.jpg,1,0.567258,George_HW_Bush,George_HW_Bush,positive
George_Maxwell_Richards_0003.jpg,George_Maxwell_Richards_0004.jpg,1,0.597948,George_Maxwell_Richards,George_Maxwell_Richards,positive
George_Maxwell_Richards_0001.jpg,George_Maxwell_Richards_0003.jpg,1,0.597227,George_Maxwell_Richards,George_Maxwell_Richards,positive
Gerry_Kelly_0003.jpg,Gerry_Kelly_0004.jpg,1,0.785182,Gerry_Kelly,Gerry_Kelly,positive
Gerry_Kelly_0001.jpg,Gerry_Kelly_0003.jpg,1,0.361672,Gerry_Kelly,Gerry_Kelly,positive
Giannina_Facio_0001.jpg,Giannina_Facio_0003.jpg,1,0.599780,Giannina_Facio,Giannina_Facio,positive
Gil_Cates_0001.jpg,Gil_Cates_0002.jpg,1,0.380006,Gil_Cates,Gil_Cates,positive
Gina_Lollobrigida_0001.jpg,Gina_Lollobrigida_0003.jpg,1,0.349171,Gina_Lollobrigida,Gina_Lollobrigida,positive
Gina_Lollobrigida_0003.jpg,Gina_Lollobrigida_0004.jpg,1,0.664683,Gina_Lollobrigida,Gina_Lollobrigida,positive
Gisele_Bundchen_0001.jpg,Gisele_Bundchen_0003.jpg,1,0.651814,Gisele_Bundchen,Gisele_Bundchen,positive
Giuseppe_Morchio_0001.jpg,Giuseppe_Morchio_0002.jpg,1,0.065222,Giuseppe_Morchio,Giuseppe_Morchio,positive
Glafcos_Clerides_0001.jpg,Glafcos_Clerides_0004.jpg,1,0.571631,Glafcos_Clerides,Glafcos_Clerides,positive
Gregorio_Honasan_0001.jpg,Gregorio_Honasan_0002.jpg,1,0.591940,Gregorio_Honasan,Gregorio_Honasan,positive
Hama_Arba_Diallo_0001.jpg,Hama_Arba_Diallo_0002.jpg,1,0.748126,Hama_Arba_Diallo,Hama_Arba_Diallo,positive
Hana_Makhmalbaf_0001.jpg,Hana_Makhmalbaf_0002.jpg,1,0.730260,Hana_Makhmalbaf,Hana_Makhmalbaf,positive
Hank_Azaria_0001.jpg,Hank_Azaria_0002.jpg,1,0.763541,Hank_Azaria,Hank_Azaria,positive
Harvey_Weinstein_0001.jpg,Harvey_Weinstein_0004.jpg,1,0.589495,Harvey_Weinstein,Harvey_Weinstein,positive
Hasan_Wirayuda_0001.jpg,Hasan_Wirayuda_0004.jpg,1,0.669351,Hasan_Wirayuda,Hasan_Wirayuda,positive
Hashim_Thaci_0001.jpg,Hashim_Thaci_0004.jpg,1,0.559296,Hashim_Thaci,Hashim_Thaci,positive
Hassan_Wirajuda_0001.jpg,Hassan_Wirajuda_0004.jpg,1,0.687723,Hassan_Wirajuda,Hassan_Wirajuda,positive
Hector_Babenco_0001.jpg,Hector_Babenco_0004.jpg,1,0.571952,Hector_Babenco,Hector_Babenco,positive
Hideki_Matsui_0001.jpg,Hideki_Matsui_0004.jpg,1,0.600515,Hideki_Matsui,Hideki_Matsui,positive
Hillary_Clinton_0001.jpg,Hillary_Clinton_0004.jpg,1,0.422139,Hillary_Clinton,Hillary_Clinton,positive
Hisao_Oguchi_0001.jpg,Hisao_Oguchi_0002.jpg,1,0.502845,Hisao_Oguchi,Hisao_Oguchi,positive
Hitomi_Soga_0001.jpg,Hitomi_Soga_0003.jpg,1,0.484669,Hitomi_Soga,Hitomi_Soga,positive
Hugh_Campbell_0001.jpg,Hugh_Campbell_0002.jpg,1,0.654863,Hugh_Campbell,Hugh_Campbell,positive
Imran_Khan_0001.jpg,Imran_Khan_0004.jpg,1,0.494278,Imran_Khan,Imran_Khan,positive
JJ_Redick_0001.jpg,JJ_Redick_0004.jpg,1,0.499032,JJ_Redick,JJ_Redick,positive
James_Barksdale_0001.jpg,James_Barksdale_0004.jpg,1,0.632570,James_Barksdale,James_Barksdale,positive
James_Hallock_0001.jpg,James_Hallock_0002.jpg,1,-0.022705,James_Hallock,James_Hallock,positive
James_Murdoch_0001.jpg,James_Murdoch_0003.jpg,1,0.577111,James_Murdoch,James_Murdoch,positive
Jamie_Kellner_0001.jpg,Jamie_Kellner_0002.jpg,1,0.019222,Jamie_Kellner,Jamie_Kellner,positive
Jamie_King_0001.jpg,Jamie_King_0004.jpg,1,0.698241,Jamie_King,Jamie_King,positive
Jane_Fonda_0001.jpg,Jane_Fonda_0002.jpg,1,-0.051561,Jane_Fonda,Jane_Fonda,positive
Janet_Leigh_0001.jpg,Janet_Leigh_0003.jpg,1,0.356765,Janet_Leigh,Janet_Leigh,positive
Jaromir_Jagr_0001.jpg,Jaromir_Jagr_0004.jpg,1,0.377640,Jaromir_Jagr,Jaromir_Jagr,positive
Jennifer_Tilly_0001.jpg,Jennifer_Tilly_0004.jpg,1,0.600553,Jennifer_Tilly,Jennifer_Tilly,positive
Jeremy_Shockey_0001.jpg,Jeremy_Shockey_0003.jpg,1,0.669732,Jeremy_Shockey,Jeremy_Shockey,positive
Jerry_Springer_0001.jpg,Jerry_Springer_0004.jpg,1,0.426207,Jerry_Springer,Jerry_Springer,positive
Jessica_Capshaw_0001.jpg,Jessica_Capshaw_0004.jpg,1,0.574647,Jessica_Capshaw,Jessica_Capshaw,positive
Jessica_Lynch_0001.jpg,Jessica_Lynch_0004.jpg,1,0.568431,Jessica_Lynch,Jessica_Lynch,positive
Jiang_Zemin_0001.jpg,Jiang_Zemin_0002.jpg,1,0.350170,Jiang_Zemin,Jiang_Zemin,positive
Jim_Harrick_0001.jpg,Jim_Harrick_0004.jpg,1,0.689844,Jim_Harrick,Jim_Harrick,positive
Jiri_Novak_0001.jpg,Jiri_Novak_0003.jpg,1,-0.035633,Jiri_Novak,Jiri_Novak,positive
Joe_Mantegna_0001.jpg,Joe_Mantegna_0004.jpg,1,0.524087,Joe_Mantegna,Joe_Mantegna,positive
Joe_Torre_0001.jpg,Joe_Torre_0002.jpg,1,0.689649,Joe_Torre,Joe_Torre,positive
John_Gruden_0001.jpg,John_Gruden_0004.jpg,1,0.587047,John_Gruden,John_Gruden,positive
John_Lynch_0001.jpg,John_Lynch_0004.jpg,1,0.519466,John_Lynch,John_Lynch,positive
John_Marburger_0001.jpg,John_Marburger_0003.jpg,1,0.296521,John_Marburger,John_Marburger,positive
John_Robbins_0001.jpg,John_Robbins_0003.jpg,1,0.591282,John_Robbins,John_Robbins,positive
John_Rusnak_0001.jpg,John_Rusnak_0002.jpg,1,0.573343,John_Rusnak,John_Rusnak,positive
John_Velazquez_0001.jpg,John_Velazquez_0004.jpg,1,0.472042,John_Velazquez,John_Velazquez,positive
Jonathan_Byrd_0001.jpg,Jonathan_Byrd_0002.jpg,1,0.563642,Jonathan_Byrd,Jonathan_Byrd,positive
Jose_Manuel_Durao_Barroso_0001.jpg,Jose_Manuel_Durao_Barroso_0002.jpg,1,0.666128,Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,positive
Joseph_Biden_0001.jpg,Joseph_Biden_0003.jpg,1,0.251978,Joseph_Biden,Joseph_Biden,positive
Judi_Dench_0001.jpg,Judi_Dench_0003.jpg,1,0.542760,Judi_Dench,Judi_Dench,positive
Judy_Genshaft_0001.jpg,Judy_Genshaft_0002.jpg,1,0.409771,Judy_Genshaft,Judy_Genshaft,positive
Jules_Asner_0001.jpg,Jules_Asner_0004.jpg,1,0.602698,Jules_Asner,Jules_Asner,positive
Julio_Cesar_Franco_0001.jpg,Julio_Cesar_Franco_0002.jpg,1,0.509520,Julio_Cesar_Franco,Julio_Cesar_Franco,positive
Kate_Burton_0001.jpg,Kate_Burton_0004.jpg,1,0.435317,Kate_Burton,Kate_Burton,positive
Katie_Smith_0001.jpg,Katie_Smith_0003.jpg,1,0.575646,Katie_Smith,Katie_Smith,positive
Kay_Bailey_Hutchison_0001.jpg,Kay_Bailey_Hutchison_0004.jpg,1,0.424281,Kay_Bailey_Hutchison,Kay_Bailey_Hutchison,positive
Keanu_Reeves_0001.jpg,Keanu_Reeves_0003.jpg,1,0.590929,Keanu_Reeves,Keanu_Reeves,positive
Keira_Knightley_0001.jpg,Keira_Knightley_0003.jpg,1,0.516827,Keira_Knightley,Keira_Knightley,positive
Ken_Watanabe_0001.jpg,Ken_Watanabe_0004.jpg,1,0.512493,Ken_Watanabe,Ken_Watanabe,positive
Kent_Rominger_0001.jpg,Kent_Rominger_0004.jpg,1,0.555726,Kent_Rominger,Kent_Rominger,positive
Kevin_Hearn_0001.jpg,Kevin_Hearn_0004.jpg,1,0.379780,Kevin_Hearn,Kevin_Hearn,positive
King_Abdullah_II_0001.jpg,King_Abdullah_II_0003.jpg,1,0.622810,King_Abdullah_II,King_Abdullah_II,positive
Kirk_Ferentz_0001.jpg,Kirk_Ferentz_0004.jpg,1,0.394170,Kirk_Ferentz,Kirk_Ferentz,positive
Kristin_Scott_Thomas_0001.jpg,Kristin_Scott_Thomas_0004.jpg,1,0.719417,Kristin_Scott_Thomas,Kristin_Scott_Thomas,positive
Kurt_Busch_0001.jpg,Kurt_Busch_0003.jpg,1,0.571099,Kurt_Busch,Kurt_Busch,positive
Lachlan_Murdoch_0001.jpg,Lachlan_Murdoch_0004.jpg,1,0.669021,Lachlan_Murdoch,Lachlan_Murdoch,positive
Larry_Bowa_0001.jpg,Larry_Bowa_0003.jpg,1,0.421866,Larry_Bowa,Larry_Bowa,positive
Larry_Flynt_0001.jpg,Larry_Flynt_0004.jpg,1,0.585501,Larry_Flynt,Larry_Flynt,positive
Larry_Thompson_0001.jpg,Larry_Thompson_0002.jpg,1,0.751799,Larry_Thompson,Larry_Thompson,positive
Laura_Bush_0001.jpg,Laura_Bush_0004.jpg,1,0.428174,Laura_Bush,Laura_Bush,positive
Lauren_Hutton_0001.jpg,Lauren_Hutton_0003.jpg,1,0.484371,Lauren_Hutton,Lauren_Hutton,positive
Laurence_Tribe_0001.jpg,Laurence_Tribe_0004.jpg,1,0.448322,Laurence_Tribe,Laurence_Tribe,positive
Lee_Yuan-tseh_0001.jpg,Lee_Yuan-tseh_0004.jpg,1,0.635333,Lee_Yuan-tseh,Lee_Yuan-tseh,positive
Leland_Chapman_0001.jpg,Leland_Chapman_0002.jpg,1,0.667394,Leland_Chapman,Leland_Chapman,positive
Leslie_Moonves_0001.jpg,Leslie_Moonves_0002.jpg,1,0.520834,Leslie_Moonves,Leslie_Moonves,positive
Lisa_Murkowski_0001.jpg,Lisa_Murkowski_0004.jpg,1,0.691501,Lisa_Murkowski,Lisa_Murkowski,positive
Luca_Cordero_di_Montezemolo_0001.jpg,Luca_Cordero_di_Montezemolo_0004.jpg,1,0.425534,Luca_Cordero_di_Montezemolo,Luca_Cordero_di_Montezemolo,positive
Lyle_Vanclief_0001.jpg,Lyle_Vanclief_0002.jpg,1,0.749509,Lyle_Vanclief,Lyle_Vanclief,positive
Magui_Serna_0001.jpg,Magui_Serna_0002.jpg,1,0.228763,Magui_Serna,Magui_Serna,positive
Makhdoom_Amin_Fahim_0001.jpg,Makhdoom_Amin_Fahim_0002.jpg,1,0.541511,Makhdoom_Amin_Fahim,Makhdoom_Amin_Fahim,positive
Manuel_Pellegrini_0001.jpg,Manuel_Pellegrini_0004.jpg,1,0.760072,Manuel_Pellegrini,Manuel_Pellegrini,positive
Marc-Andre_Fleury_0001.jpg,Marc-Andre_Fleury_0002.jpg,1,0.624611,Marc-Andre_Fleury,Marc-Andre_Fleury,positive
Marco_Antonio_Barrera_0001.jpg,Marco_Antonio_Barrera_0003.jpg,1,0.509967,Marco_Antonio_Barrera,Marco_Antonio_Barrera,positive
Marianne_Stanley_0001.jpg,Marianne_Stanley_0002.jpg,1,0.499959,Marianne_Stanley,Marianne_Stanley,positive
Marie-Reine_Le_Gougne_0001.jpg,Marie-Reine_Le_Gougne_0002.jpg,1,0.612381,Marie-Reine_Le_Gougne,Marie-Reine_Le_Gougne,positive
Marieta_Chrousala_0001.jpg,Marieta_Chrousala_0004.jpg,1,0.633336,Marieta_Chrousala,Marieta_Chrousala,positive
Marina_Anissina_0001.jpg,Marina_Anissina_0004.jpg,1,0.617668,Marina_Anissina,Marina_Anissina,positive
Marion_Fahnestock_0001.jpg,Marion_Fahnestock_0003.jpg,1,0.329822,Marion_Fahnestock,Marion_Fahnestock,positive
Martha_Stewart_0001.jpg,Martha_Stewart_0004.jpg,1,0.703756,Martha_Stewart,Martha_Stewart,positive
Martin_Brodeur_0001.jpg,Martin_Brodeur_0004.jpg,1,0.761291,Martin_Brodeur,Martin_Brodeur,positive
Martin_Lawrence_0001.jpg,Martin_Lawrence_0003.jpg,1,0.479160,Martin_Lawrence,Martin_Lawrence,positive
Martin_Verkerk_0001.jpg,Martin_Verkerk_0002.jpg,1,0.532771,Martin_Verkerk,Martin_Verkerk,positive
Martina_McBride_0001.jpg,Martina_McBride_0002.jpg,1,0.499044,Martina_McBride,Martina_McBride,positive
Mary_Lou_Retton_0001.jpg,Mary_Lou_Retton_0003.jpg,1,0.354307,Mary_Lou_Retton,Mary_Lou_Retton,positive
Matt_Morris_0001.jpg,Matt_Morris_0002.jpg,1,0.518163,Matt_Morris,Matt_Morris,positive
Matthew_McConaughey_0001.jpg,Matthew_McConaughey_0004.jpg,1,0.579253,Matthew_McConaughey,Matthew_McConaughey,positive
Matthew_Perry_0001.jpg,Matthew_Perry_0003.jpg,1,0.559208,Matthew_Perry,Matthew_Perry,positive
Maura_Tierney_0001.jpg,Maura_Tierney_0004.jpg,1,0.647270,Maura_Tierney,Maura_Tierney,positive
Mehmet_Ali_Sahin_0001.jpg,Mehmet_Ali_Sahin_0002.jpg,1,0.545466,Mehmet_Ali_Sahin,Mehmet_Ali_Sahin,positive
Micah_Knorr_0001.jpg,Micah_Knorr_0002.jpg,1,0.590191,Micah_Knorr,Micah_Knorr,positive
