Wall time,Step,Value
1779979438.9426887,13400,33.34405517578125
1779979476.8211997,13600,32.58174514770508
1779979521.0020554,13800,30.912677764892578
1779979558.451404,14000,26.648229598999023
1779979598.5994298,14200,27.3641414642334
1779979636.604608,14400,26.511322021484375
1779979680.4121494,14600,31.538827896118164
1779979718.3131483,14800,30.969161987304688
1779979758.2798321,15000,28.579801559448242
1779979796.024305,15200,27.69056510925293
1779979839.9054818,15400,27.15414047241211
1779979877.6460314,15600,33.04629898071289
1779979917.6400535,15800,29.244976043701172
1779979955.5319612,16000,22.380538940429688
1779979999.287029,16200,31.25385284423828
1779980037.1843114,16400,32.460235595703125
1779980077.2172418,16600,27.72657012939453
1779980115.1317577,16800,26.52057456970215
1779980156.5812426,17000,28.486661911010742
1779980196.978046,17200,28.219409942626953
1779980235.1098258,17400,24.836223602294922
1779980275.2415774,17600,25.224225997924805
1779980317.0537999,17800,28.794557571411133
1779980357.197563,18000,27.45607566833496
1779980394.8248162,18200,35.56621551513672
1779980434.7218368,18400,29.723522186279297
1779980476.1073387,18600,26.483264923095703
1779980516.4203844,18800,23.314929962158203
1779980554.0723426,19000,30.611501693725586
1779980594.2909925,19200,31.841236114501953
1779980635.7956495,19400,30.745223999023438
1779980675.8816113,19600,31.5604190826416
1779980713.533807,19800,29.073810577392578
1779980753.697903,20000,27.88388442993164
1779980795.4350336,20200,28.090106964111328
1779980833.4098508,20400,26.732545852661133
1779980873.7589777,20600,25.74527359008789
1779980911.4910107,20800,30.004562377929688
1779980955.682462,21000,30.581905364990234
1779980993.6972191,21200,23.942106246948242
1779981033.6968243,21400,28.768768310546875
1779981072.03126,21600,31.236114501953125
1779981116.1379838,21800,25.462879180908203
1779981154.061014,22000,25.597984313964844
1779981194.2647815,22200,26.91669273376465
1779981232.196561,22400,29.555580139160156
1779981276.2316287,22600,34.146671295166016
1779981314.0850255,22800,25.01499366760254
1779981354.135717,23000,33.59147262573242
1779981391.7985678,23200,31.917423248291016
1779981435.4065855,23400,20.249744415283203
1779981473.4443614,23600,30.23483657836914
1779981511.22575,23800,25.557472229003906
1779981551.4031904,24000,30.544376373291016
1779981593.1627817,24200,23.456615447998047
1779981633.0466177,24400,32.28860855102539
1779981670.8998697,24600,29.028966903686523
1779981710.9401665,24800,28.42814826965332
1779981752.1324515,25000,33.870269775390625
1779981792.2235277,25200,27.98036766052246
1779981830.1311386,25400,26.802127838134766
1779981869.9113572,25600,32.146278381347656
1779981911.5917423,25800,31.13324737548828
1779981951.6476777,26000,28.970706939697266
1779981989.7519767,26200,32.430137634277344
1779982029.8971112,26400,27.006393432617188
1779982070.9755924,26600,27.466503143310547
1779982111.384335,26800,24.032602310180664
1779982149.3621116,27000,32.81134796142578
1779982187.707944,27200,27.888402938842773
1779982231.3765264,27400,30.205150604248047
1779982269.3224816,27600,26.750221252441406
1779982309.2439592,27800,28.281103134155273
1779982347.1216428,28000,25.20165252685547
1779982390.9725828,28200,32.709712982177734
1779982429.1002905,28400,30.223817825317383
1779982469.1114726,28600,29.77845573425293
1779982506.9556615,28800,27.8332462310791
1779982550.8775828,29000,26.835102081298828
1779982588.8161747,29200,31.56148338317871
1779982629.2738378,29400,30.54215431213379
1779982666.5523372,29600,21.595352172851562
1779982710.1247606,29800,30.422996520996094
1779982747.6502695,30000,30.60161018371582
1779982788.3239906,30200,27.514596939086914
1779982826.5248108,30400,24.04143714904785
1779982868.1657748,30600,30.422134399414062
1779982908.1256187,30800,28.40264129638672
1779982946.437177,31000,25.09910011291504
1779982986.728004,31200,22.559736251831055
1779983028.1696439,31400,28.93211555480957
1779983068.565077,31600,28.465511322021484
1779983106.478947,31800,35.05586624145508
1779983146.7407403,32000,28.222959518432617
1779983188.2779343,32200,26.808507919311523
1779983228.5350373,32400,22.35013198852539
1779983266.5503507,32600,31.166276931762695
1779983306.6407874,32800,32.08130645751953
1779983348.3361912,33000,30.498605728149414
1779983388.2928588,33200,29.80524444580078
1779983426.4973345,33400,28.296926498413086
1779983466.5184937,33600,25.941129684448242
1779983508.2120268,33800,27.553850173950195
1779983546.2795405,34000,24.747695922851562
1779983586.7971904,34200,26.714637756347656
1779983624.3732307,34400,30.92582893371582
1779983668.2086077,34600,30.744110107421875
1779983705.8839848,34800,24.735960006713867
1779983746.0393143,35000,27.607866287231445
1779983784.1365123,35200,31.665821075439453
1779983828.046587,35400,25.32481575012207
1779983866.021205,35600,24.154733657836914
1779983906.1707098,35800,26.427356719970703
1779983944.1376066,36000,30.37751007080078
1779983988.0577655,36200,33.5101203918457
1779984026.042297,36400,23.357515335083008
1779984066.2337205,36600,32.92273712158203
1779984104.0176802,36800,31.193925857543945
1779984147.7250483,37000,19.470123291015625
1779984185.4934268,37200,29.01091957092285
1779984223.6792855,37400,27.998788833618164
1779984263.738857,37600,27.558725357055664
1779984305.1962235,37800,23.30415153503418
1779984345.4732842,38000,28.859907150268555
1779984383.021045,38200,27.81675148010254
1779984423.100557,38400,29.6289119720459
1779984464.7298157,38600,30.582048416137695
1779984504.7850606,38800,30.263996124267578
1779984542.3956375,39000,25.598796844482422
1779984582.7513406,39200,27.622791290283203
1779984624.0355315,39400,30.65528678894043
1779984664.143333,39600,29.832002639770508
1779984701.605197,39800,32.545555114746094
1779984741.7149017,40000,26.13471794128418
1779984783.3102155,40200,26.20524024963379
1779984823.1241274,40400,23.790000915527344
1779984860.9953222,40600,32.00865936279297
1779984898.839962,40800,26.299047470092773
1779984942.482657,41000,28.34552001953125
1779984980.1112566,41200,26.089685440063477
1779985019.9522302,41400,28.32459259033203
1779985057.8511498,41600,25.807645797729492
1779985101.5107942,41800,32.25400161743164
1779985139.0814486,42000,28.909116744995117
1779985179.3552828,42200,29.903573989868164
1779985216.8905237,42400,26.01383399963379
1779985260.794042,42600,26.527639389038086
1779985298.4292166,42800,29.843364715576172
1779985339.0427864,43000,30.149248123168945
1779985377.1001592,43200,21.52468490600586
1779985420.7804692,43400,27.106773376464844
1779985458.7052248,43600,30.206336975097656
1779985498.6092803,43800,27.387815475463867
1779985536.5858784,44000,24.114545822143555
1779985577.7772603,44200,30.968915939331055
1779985617.4727538,44400,26.66693878173828
1779985655.4233263,44600,26.40311622619629
1779985695.1927795,44800,22.737394332885742
1779985736.966471,45000,29.959749221801758
1779985777.0790849,45200,27.770214080810547
1779985814.7134283,45400,34.45124053955078
1779985854.7294264,45600,28.308223724365234
1779985896.145909,45800,26.331226348876953
1779985936.2047975,46000,21.680879592895508
1779985973.798842,46200,31.3522891998291
1779986013.7540083,46400,31.69717788696289
1779986055.261787,46600,26.223533630371094
1779986095.5501163,46800,27.9953556060791
1779986133.0027573,47000,28.644575119018555
1779986172.8690302,47200,26.057851791381836
1779986214.1104584,47400,27.806989669799805
1779986251.9265027,47600,25.70363426208496
1779986292.0524201,47800,26.461788177490234
1779986329.432677,48000,30.955265045166016
1779986372.9228163,48200,31.54421043395996
1779986410.5087235,48400,24.089628219604492
1779986450.4905427,48600,27.479106903076172
1779986488.2007334,48800,31.862001419067383
1779986531.8451633,49000,27.630311965942383
1779986569.741005,49200,25.63348960876465
1779986609.9117575,49400,25.847322463989258
1779986647.5009778,49600,30.179712295532227
1779986691.1536849,49800,30.570627212524414
1779986729.0320072,50000,24.051645278930664
1779986769.232529,50200,32.265907287597656
1779986807.0701191,50400,30.935531616210938
1779986850.7627864,50600,19.537212371826172
1779986888.707674,50800,28.970067977905273
1779986926.1734836,51000,28.30634117126465
1779986966.2779758,51200,27.040225982666016
1779987007.934805,51400,23.79417610168457
1779987047.6235695,51600,28.15794563293457
1779987085.2081375,51800,28.590648651123047
1779987125.2658246,52000,28.163999557495117
1779987167.143094,52200,30.95550537109375
1779987207.1879683,52400,29.367706298828125
1779987244.7046816,52600,25.702497482299805
1779987285.0542853,52800,28.071151733398438
1779987326.4042196,53000,29.97528839111328
1779987365.9835463,53200,30.215518951416016
1779987403.7446609,53400,31.256608963012695
1779987443.236229,53600,26.34528160095215
1779987484.5674949,53800,24.678112030029297
1779987524.7430866,54000,22.872995376586914
1779987562.1607296,54200,31.06777572631836
1779987599.5684836,54400,26.091506958007812
1779987643.1590023,54600,28.458650588989258
1779987681.1544335,54800,26.63572120666504
1779987721.420233,55000,29.056034088134766
1779987759.2110844,55200,25.141313552856445
1779987802.9620411,55400,30.577651977539062
1779987840.8307333,55600,27.965757369995117
1779987880.987476,55800,29.0761775970459
1779987919.0239055,56000,26.558555603027344
1779987962.6665967,56200,25.45261001586914
1779988000.6343522,56400,29.92168426513672
1779988041.1603844,56600,29.675331115722656
1779988078.810587,56800,21.659622192382812
1779988122.8536377,57000,27.220720291137695
1779988160.496536,57200,32.572147369384766
1779988200.541111,57400,26.14789390563965
1779988238.9110777,57600,22.6567440032959
1779988280.0787172,57800,32.2142219543457
1779988320.4526033,58000,27.578866958618164
1779988358.5377705,58200,25.799434661865234
1779988398.5250094,58400,22.32675552368164
1779988439.9622471,58600,28.935728073120117
1779988480.0367787,58800,27.872482299804688
1779988517.724083,59000,32.44142150878906
1779988558.1594634,59200,28.997901916503906
1779988599.5057015,59400,27.05221939086914
1779988639.2882552,59600,22.278783798217773
1779988677.0471134,59800,31.259469985961914
1779988717.0676336,60000,31.975568771362305
1779988758.4678717,60200,26.72380256652832
1779988798.5083833,60400,28.253482818603516
1779988836.5640872,60600,29.278966903686523
1779988877.0932677,60800,25.368200302124023
1779988918.7834294,61000,29.068653106689453
1779988956.6839283,61200,24.594955444335938
1779988996.6663418,61400,27.80630874633789
1779989034.673989,61600,31.81991195678711
1779989078.4658825,61800,29.815048217773438
1779989116.6277454,62000,22.86028480529785
1779989156.9105842,62200,27.152996063232422
1779989195.0839996,62400,32.6186637878418
1779989238.799565,62600,26.79237937927246
1779989276.6979604,62800,25.48056411743164
1779989316.8805861,63000,26.330528259277344
1779989354.7603183,63200,30.535263061523438
1779989398.674141,63400,30.525142669677734
1779989436.6905382,63600,23.44277572631836
1779989476.8969548,63800,33.47234344482422
1779989514.9184318,64000,29.637069702148438
1779989559.0359647,64200,19.441082000732422
1779989596.9914868,64400,29.030487060546875
1779989634.6193478,64600,28.432180404663086
1779989674.7600276,64800,28.472312927246094
1779989716.0281026,65000,21.862804412841797
1779989756.1768446,65200,27.77973175048828
1779989793.9462106,65400,27.922109603881836
1779989834.1356018,65600,27.42038345336914
1779989876.035555,65800,32.34933090209961
1779989916.3584895,66000,29.007911682128906
1779989954.2322664,66200,26.59420394897461
1779989993.891749,66400,28.277448654174805
1779990035.3244126,66600,29.08428955078125
1779990075.3113067,66800,30.65715789794922
1779990113.1990802,67000,31.826940536499023
1779990153.4713714,67200,26.25251579284668
1779990194.8272462,67400,25.013811111450195
1779990234.7322843,67600,23.435468673706055
1779990272.4374697,67800,30.621864318847656
1779990310.2859676,68000,25.303709030151367
1779990353.897289,68200,27.882965087890625
1779990391.6725507,68400,26.8470516204834
1779990431.657275,68600,27.44674301147461
1779990469.4807322,68800,24.394311904907227
1779990512.9192247,69000,30.79905128479004
1779990550.7820375,69200,28.210582733154297
1779990590.9414012,69400,28.6904296875
1779990628.4396448,69600,25.08635139465332
1779990672.0506675,69800,26.325559616088867
1779990710.2723207,70000,29.143856048583984
1779990750.5989194,70200,30.703378677368164
1779990788.5518703,70400,21.759382247924805
1779990832.4413362,70600,28.305007934570312
1779990870.2601538,70800,31.574020385742188
1779990910.088406,71000,28.12259292602539
1779990947.788911,71200,24.968505859375
1779990989.3098607,71400,34.22446823120117
1779991029.756512,71600,27.601940155029297
1779991067.1036859,71800,25.59880256652832
1779991107.3816526,72000,23.15768814086914
1779991148.8290403,72200,26.63227081298828
1779991189.0290496,72400,28.029216766357422
1779991226.9166505,72600,32.9595947265625
1779991266.8934577,72800,27.826574325561523
1779991308.8207247,73000,27.030874252319336
1779991349.0600345,73200,22.8250675201416
1779991386.7479177,73400,31.384723663330078
1779991426.4776974,73600,33.023094177246094
1779991468.1641533,73800,27.4167537689209
1779991508.3564477,74000,28.473655700683594
1779991546.5168,74200,28.116300582885742
1779991586.4214802,74400,25.392332077026367
1779991627.895781,74600,28.524459838867188
1779991665.5454373,74800,28.70652198791504
1779991705.5587215,75000,28.614585876464844
1779991743.2815433,75200,30.297306060791016
1779991787.0725625,75400,29.657209396362305
1779991824.9281096,75600,22.894474029541016
1779991865.2055018,75800,27.429035186767578
1779991902.9700499,76000,33.54277420043945
1779991946.842033,76200,28.133502960205078
1779991984.995539,76400,25.5112247467041
1779992024.7511218,76600,26.020254135131836
1779992062.6710536,76800,31.490623474121094
1779992106.4596298,77000,32.44002914428711
1779992144.2219071,77200,23.767240524291992
1779992184.3139224,77400,31.964982986450195
1779992222.261498,77600,30.821313858032227
1779992265.5210197,77800,19.80841064453125
1779992303.2110457,78000,28.76763916015625
1779992341.1063383,78200,29.067861557006836
1779992381.418314,78400,26.47251319885254
1779992423.1299474,78600,21.928525924682617
1779992463.4319866,78800,27.0139102935791
1779992501.2774036,79000,28.864933013916016
1779992541.5590384,79200,25.95446014404297
1779992583.0839767,79400,32.71318435668945
1779992622.8855314,79600,29.292261123657227
1779992660.3234777,79800,25.727985382080078
1779992700.3134835,80000,28.11083221435547
1779992741.9655445,80200,29.05453872680664
1779992782.2654765,80400,30.175350189208984
1779992820.155703,80600,32.81303024291992
1779992860.0622144,80800,26.010372161865234
1779992901.173974,81000,24.43613052368164
1779992941.4225235,81200,23.79266929626465
1779992978.7178836,81400,29.401357650756836
1779993016.3224406,81600,27.878875732421875
1779993060.8866954,81800,27.303691864013672
1779993100.7842736,82000,27.104248046875
1779993145.7527144,82200,28.109086990356445
1779993185.715594,82400,24.4988956451416
1779993231.1675096,82600,31.35519790649414
1779993269.6353762,82800,27.659563064575195
1779993310.024003,83000,29.187158584594727
1779993348.2850587,83200,25.437376022338867
1779993391.9606128,83400,27.150741577148438
1779993430.0667002,83600,29.845909118652344
1779993470.0304804,83800,32.35326385498047
1779993507.8004446,84000,21.137094497680664
1779993551.5560532,84200,27.74200439453125
1779993589.3794928,84400,30.409496307373047
1779993629.502224,84600,26.450841903686523
1779993667.3897305,84800,24.36063575744629
1779993708.8492165,85000,32.93092346191406
1779993749.3777478,85200,27.293455123901367
1779993787.249558,85400,24.480621337890625
1779993827.8969657,85600,22.61274528503418
1779993869.2295923,85800,25.167150497436523
1779993909.5834103,86000,28.591957092285156
1779993947.6102347,86200,30.694934844970703
1779993987.9192417,86400,27.806095123291016
1779994029.5697486,86600,26.34429359436035
1779994069.7102153,86800,22.546916961669922
1779994107.5566869,87000,31.56971549987793
1779994147.657792,87200,32.70283126831055
1779994189.2671173,87400,26.16219139099121
1779994229.44855,87600,29.28582191467285
1779994266.9309402,87800,27.23589515686035
1779994307.2798355,88000,25.25370216369629
1779994348.893994,88200,28.510568618774414
1779994386.7647045,88400,26.370487213134766
1779994428.052836,88600,27.90497398376465
1779994468.3898945,88800,31.112590789794922
1779994512.6204984,89000,29.29871940612793
1779994550.7544847,89200,22.230527877807617
1779994590.8114297,89400,27.348159790039062
1779994628.9384422,89600,30.986225128173828
1779994673.2753417,89800,28.301692962646484
1779994711.026334,90000,24.487998962402344
1779994751.3418362,90200,26.181041717529297
1779994789.0336025,90400,30.222030639648438
1779994832.9903271,90600,32.65052032470703
1779994871.3176286,90800,25.631750106811523
1779994911.5597095,91000,31.714792251586914
1779994949.6859212,91200,31.289718627929688
1779994993.6776934,91400,19.512361526489258
1779995031.5273082,91600,28.39427947998047
1779995069.019286,91800,29.899497985839844
1779995109.1853137,92000,25.82954216003418
1779995150.5882409,92200,21.478525161743164
1779995190.9080193,92400,27.586801528930664
1779995229.0608525,92600,27.952241897583008
1779995268.8653104,92800,25.632156372070312
1779995310.231102,93000,33.49317169189453
1779995350.717051,93200,29.361780166625977
1779995388.7731333,93400,26.985578536987305
1779995428.6543076,93600,28.21864128112793
1779995470.2618616,93800,29.476329803466797
1779995510.4230983,94000,29.315929412841797
1779995548.493274,94200,32.085697174072266
1779995588.8313763,94400,26.445199966430664
1779995630.1523206,94600,25.114835739135742
1779995670.147267,94800,23.94808006286621
1779995707.65402,95000,29.4920654296875
1779995745.8622036,95200,27.222742080688477
1779995789.782464,95400,28.23599624633789
1779995827.5251825,95600,26.531129837036133
1779995867.1868064,95800,27.577518463134766
1779995905.031828,96000,24.22270393371582
1779995948.9970725,96200,31.043363571166992
1779995986.5781646,96400,28.353389739990234
1779996026.8840406,96600,28.68537139892578
1779996064.7218666,96800,24.53942108154297
1780020753.695699,97000,23.545948028564453
1780020791.244304,97200,19.202951431274414
1780020831.0390275,97400,28.26129913330078
1780020868.614591,97600,29.286354064941406
1780020967.41601,97800,30.84091567993164
1780021005.1245887,98000,26.989009857177734
1780021044.9351268,98200,28.26017951965332
1780021082.7657883,98400,24.084558486938477
1780021128.9265344,98600,28.1109561920166
1780021167.1727777,98800,31.180450439453125
1780021209.0433784,99000,31.92007064819336
1780021247.654645,99200,20.668373107910156
1780021295.0669088,99400,27.59991455078125
1780021333.452489,99600,31.48308753967285
1780021377.2250066,99800,26.835134506225586
1780021415.2853296,100000,24.381914138793945
1780021458.7348819,100200,35.32777786254883
1780021502.3904674,100400,27.445863723754883
1780021540.3694975,100600,25.442594528198242
1780021580.6130512,100800,23.22677230834961
1780021622.6335638,101000,24.96875762939453
1780021662.7472649,101200,28.8168888092041
1780021701.916904,101400,29.59145164489746
1780021743.218677,101600,28.100948333740234
1780021784.6998303,101800,27.12811279296875
1780021825.2204092,102000,22.02572250366211
1780021865.6458497,102200,32.11274719238281
1780021906.8739827,102400,33.018333435058594
1780021949.472231,102600,26.2226505279541
1780021989.5782518,102800,29.27070426940918
1780022029.5754466,103000,27.483240127563477
1780022081.5427728,103200,25.670589447021484
1780022142.2091506,103400,28.87462043762207
1780022198.052576,103600,27.124103546142578
1780022254.1452167,103800,27.195297241210938
1780022308.6297626,104000,30.840347290039062
1780022367.198094,104200,30.1531982421875
1780022418.2385838,104400,22.54357147216797
1780022472.4711885,104600,27.573701858520508
1780022529.7406795,104800,30.681407928466797
1780022590.8532033,105000,28.12492561340332
1780022645.149177,105200,24.20711326599121
1780022701.8170373,105400,26.70931625366211
1780022756.715375,105600,31.26801300048828
1780022821.558922,105800,32.5301399230957
1780022874.987801,106000,25.005224227905273
1780022921.0257466,106200,33.22983169555664
1780022961.2735205,106400,30.753000259399414
1780023006.6607733,106600,19.329065322875977
1780023046.5760758,106800,28.542861938476562
1780023087.8174994,107000,31.125537872314453
1780023133.0354075,107200,26.231863021850586
1780023179.6500936,107400,22.014684677124023
1780023220.4255495,107600,26.832855224609375
1780023258.3142116,107800,28.685945510864258
1780023298.3431716,108000,25.669071197509766
1780023342.7930124,108200,32.15256118774414
1780023383.2062602,108400,30.17862892150879
1780023422.613413,108600,26.873714447021484
1780023464.274001,108800,28.3729190826416
1780023508.2141016,109000,31.038551330566406
1780023549.7503142,109200,31.1501407623291
1780023588.2777421,109400,31.72178077697754
1780023628.5763998,109600,26.989126205444336
1780023670.6610577,109800,24.89734649658203
1780023712.7318327,110000,24.646028518676758
1780023750.6821752,110200,28.820240020751953
1780023788.5521421,110400,27.105676651000977
1780023833.0847821,110600,28.34512710571289
1780023872.4582987,110800,26.57056999206543
1780023912.8940656,111000,28.891481399536133
1780023952.8263693,111200,24.57183074951172
1780023998.230887,111400,30.952327728271484
1780024035.9360182,111600,27.888757705688477
1780024076.3193455,111800,27.855148315429688
1780024114.0354154,112000,23.523038864135742
1780024158.1094136,112200,27.589292526245117
1780024196.0412908,112400,31.56247329711914
1780024236.4174316,112600,33.99022674560547
1780024274.7142699,112800,20.201858520507812
1780024318.606105,113000,28.655879974365234
1780024356.6300554,113200,31.55328369140625
1780024396.334067,113400,27.125993728637695
1780024433.9583735,113600,24.206819534301758
1780024475.854398,113800,33.45780944824219
1780024516.2540812,114000,27.994792938232422
1780024553.8750706,114200,25.670156478881836
1780024594.0283554,114400,23.18720817565918
1780024635.9040768,114600,26.44145393371582
1780024676.1708949,114800,29.071441650390625
1780024713.9938006,115000,29.925880432128906
1780024753.957018,115200,29.099170684814453
1780024795.7806504,115400,26.054960250854492
1780024835.5830088,115600,22.465713500976562
1780024873.5565438,115800,31.911407470703125
1780024913.9669335,116000,33.64621353149414
1780024955.8482635,116200,25.829946517944336
1780024995.7260625,116400,29.40443992614746
1780025033.9473326,116600,27.096403121948242
1780025074.245508,116800,25.08558464050293
1780025122.904747,117000,28.276803970336914
1780025174.9527576,117200,26.51264190673828
1780025236.1870184,117400,27.71718406677246
1780025292.809374,117600,30.56414794921875
1780025356.2590916,117800,30.637876510620117
1780025412.8317275,118000,21.940534591674805
1780025471.7717803,118200,29.011791229248047
1780025524.5366414,118400,31.86997413635254
1780025584.1238425,118600,28.19435691833496
1780025636.588931,118800,24.774641036987305
1780025692.7883952,119000,26.331052780151367
1780025745.4153762,119200,31.396425247192383
1780025804.8086617,119400,32.56166076660156
1780025858.239177,119600,24.45554542541504
1780025914.6402044,119800,34.40480422973633
1780025968.5165212,120000,30.3999080657959
1780026030.129034,120200,19.573009490966797
1780026084.728718,120400,28.246389389038086
1780026140.171759,120600,30.384838104248047
1780026196.6603081,120800,25.837648391723633
1780026255.9707143,121000,21.952571868896484
1780026313.2315865,121200,27.96187973022461
1780026368.3045359,121400,29.666812896728516
1780026425.5439126,121600,25.4382266998291
1780026484.2557824,121800,32.5908088684082
1780026542.2278142,122000,30.24544334411621
1780026598.7679045,122200,26.26041030883789
1780026658.2682858,122400,28.185504913330078
1780026720.3875363,122600,30.12680435180664
1780026777.3010361,122800,31.264814376831055
1780026832.3422773,123000,31.651260375976562
1780026891.538958,123200,27.903154373168945
1780026952.145892,123400,25.58652687072754
1780027006.3530684,123600,24.246572494506836
1780027058.9252174,123800,28.14609146118164
1780027117.0734196,124000,27.56793212890625
1780027180.4631083,124200,27.74372100830078
1780027231.9776785,124400,26.096189498901367
1780027290.287716,124600,29.484825134277344
1780027345.1747096,124800,24.71035385131836
1780027406.6476738,125000,30.035539627075195
1780027455.2932546,125200,27.451908111572266
1780027496.1123545,125400,28.922216415405273
1780027535.911698,125600,24.37143898010254
1780027591.8241854,125800,27.48302459716797
1780027643.3164628,126000,30.505826950073242
1780027696.8718207,126200,32.96381378173828
1780027745.1024177,126400,19.539260864257812
1780027806.8048186,126600,28.714622497558594
1780027857.7940514,126800,31.894577026367188
1780027902.5166867,127000,27.60416030883789
1780027959.612339,127200,24.01275634765625
1780028020.8123205,127400,33.016754150390625
1780028077.4258432,127600,27.372209548950195
1780028130.48069,127800,27.037172317504883
1780028187.4187546,128000,23.573833465576172
1780028244.0856519,128200,24.230926513671875
1780028297.9297638,128400,29.242427825927734
1780028353.3366477,128600,29.986326217651367
1780028412.8996928,128800,27.96286392211914
1780028474.387814,129000,26.89662742614746
1780028529.8482265,129200,21.54322052001953
1780028587.6914842,129400,30.960498809814453
1780028649.761751,129600,32.55317306518555
1780028715.5732203,129800,25.993921279907227
1780028765.4206393,130000,29.175758361816406
1780028808.062451,130200,27.742389678955078
1780028849.155752,130400,26.12012481689453
1780028890.628855,130600,27.939655303955078
1780028928.7389913,130800,27.582536697387695
1780028969.3551867,131000,27.442401885986328
1780029009.6773179,131200,30.805849075317383
1780029061.0333204,131400,30.525585174560547
1780029102.3554604,131600,21.775114059448242
1780029145.6285675,131800,28.230945587158203
1780029184.5336986,132000,33.7718505859375
1780029230.5084317,132200,28.321949005126953
1780029269.1856272,132400,24.621490478515625
1780029310.2441373,132600,25.981239318847656
1780029349.3017228,132800,30.030174255371094
1780029394.3834128,133000,33.547271728515625
1780029433.0943453,133200,23.662866592407227
1780029473.9569185,133400,33.38935852050781
1780029512.771183,133600,30.297895431518555
1780029557.6723938,133800,19.77690315246582
1780029596.049936,134000,28.659788131713867
1780029634.3601434,134200,30.228099822998047
1780029675.2499747,134400,25.389190673828125
1780029717.4451761,134600,22.69564437866211
1780029758.2972615,134800,27.260711669921875
1780029796.9248965,135000,29.189598083496094
1780029837.4914114,135200,25.48707389831543
1780029880.1076157,135400,33.44086837768555
1780029921.172602,135600,29.452245712280273
1780029960.0083795,135800,26.320890426635742
1780030001.2128007,136000,29.08131980895996
1780030044.0561826,136200,31.114360809326172
1780030085.0858,136400,30.44742202758789
1780030123.6717906,136600,31.882612228393555
1780030164.3146007,136800,27.614093780517578
1780030206.964558,137000,25.16041374206543
1780030247.9341803,137200,24.795642852783203
1780030286.7373755,137400,28.72628402709961
1780030325.322485,137600,26.75288200378418
1780030370.3035636,137800,28.088132858276367
1780030409.2616708,138000,26.245216369628906
1780030449.9022365,138200,29.859769821166992
1780030488.6929584,138400,23.961727142333984
1780030533.738881,138600,32.12053298950195
1780030571.946968,138800,27.269590377807617
1780030612.9527311,139000,28.365158081054688
1780030651.4267776,139200,24.006437301635742
1780030695.8810651,139400,27.06575584411621
1780030734.5866241,139600,31.156099319458008
1780030775.4538276,139800,32.612178802490234
1780030814.1545262,140000,19.373092651367188
1780030858.7963755,140200,29.053564071655273
1780030898.1353824,140400,31.75234603881836
1780030940.0097268,140600,27.58200454711914
1780030978.9388964,140800,25.11888885498047
1780031021.831436,141000,32.412269592285156
