Wall time,Step,Value
1779983266.5504823,32600,23.44851303100586
1779983306.6409464,32800,23.362689971923828
1779983348.3365936,33000,24.72172737121582
1779983388.2931104,33200,22.754045486450195
1779983426.4974616,33400,23.17028045654297
1779983466.518657,33600,20.48336410522461
1779983508.2124228,33800,22.728559494018555
1779983546.2798407,34000,18.782136917114258
1779983586.7973197,34200,22.013139724731445
1779983624.3735375,34400,25.233211517333984
1779983668.208771,34600,22.563344955444336
1779983705.8843422,34800,19.094348907470703
1779983746.0397482,35000,21.176525115966797
1779983784.1366565,35200,24.180973052978516
1779983828.0468585,35400,20.233776092529297
1779983866.0213335,35600,19.44668960571289
1779983906.171021,35800,20.638465881347656
1779983944.137803,36000,22.190383911132812
1779983988.0581539,36200,24.374547958374023
1779984026.042664,36400,19.42848014831543
1779984066.2341855,36600,24.02492904663086
1779984104.0178878,36800,23.174198150634766
1779984147.7253199,37000,16.57399559020996
1779984185.4937441,37200,24.005504608154297
1779984223.6794426,37400,20.430524826049805
1779984263.7390459,37600,21.846660614013672
1779984305.1965394,37800,18.22193717956543
1779984345.4734125,38000,22.271944046020508
1779984383.021348,38200,21.25556182861328
1779984423.1009204,38400,23.502445220947266
1779984464.730135,38600,22.909753799438477
1779984504.7855327,38800,22.403444290161133
1779984542.3959389,39000,20.323841094970703
1779984582.7516913,39200,21.369009017944336
1779984624.037659,39400,22.6396541595459
1779984664.143617,39600,22.87373161315918
1779984701.6053421,39800,24.075902938842773
1779984741.7151935,40000,19.787015914916992
1779984783.310528,40200,18.48451805114746
1779984823.1248033,40400,19.24372100830078
1779984860.995598,40600,27.44153594970703
1779984898.8402236,40800,18.41290283203125
1779984942.4829202,41000,22.31444549560547
1779984980.1114185,41200,20.94413948059082
1779985019.9526367,41400,21.404294967651367
1779985057.8514464,41600,21.51640510559082
1779985101.511019,41800,23.778362274169922
1779985139.08177,42000,22.18362045288086
1779985179.355594,42200,23.39853286743164
1779985216.890642,42400,21.127803802490234
1779985260.7943652,42600,21.293001174926758
1779985298.4294908,42800,23.16650390625
1779985339.043009,43000,23.016164779663086
1779985377.1002896,43200,17.221172332763672
1779985420.78085,43400,20.295949935913086
1779985458.7053587,43600,22.64532470703125
1779985498.6097078,43800,21.84259796142578
1779985536.5860124,44000,18.47199058532715
1779985577.7775726,44200,22.40738868713379
1779985617.4729612,44400,21.006528854370117
1779985655.423743,44600,19.377487182617188
1779985695.1929662,44800,18.311031341552734
1779985736.9669914,45000,22.69597053527832
1779985777.079359,45200,20.096654891967773
1779985814.7136302,45400,24.986846923828125
1779985854.7295778,45600,21.916454315185547
1779985896.14605,45800,21.962688446044922
1779985936.2050023,46000,17.784645080566406
1779985973.7990284,46200,23.567672729492188
1779986013.7543387,46400,22.909780502319336
1779986055.262092,46600,20.747682571411133
1779986095.5504007,46800,21.27371597290039
1779986133.0030408,47000,22.59143829345703
1779986172.8693538,47200,20.911483764648438
1779986214.1105878,47400,21.78644561767578
1779986251.9266236,47600,19.16607093811035
1779986292.0525947,47800,21.344947814941406
1779986329.4329596,48000,24.75789451599121
1779986372.9230082,48200,22.892940521240234
1779986410.508907,48400,18.347990036010742
1779986450.4908142,48600,20.53417205810547
1779986488.2010322,48800,24.299360275268555
1779986531.8455393,49000,21.399499893188477
1779986569.7413235,49200,20.467060089111328
1779986609.9120765,49400,20.076433181762695
1779986647.5011098,49600,22.328842163085938
1779986691.1538234,49800,22.323787689208984
1779986729.0325878,50000,19.056325912475586
1779986769.2328475,50200,22.62330436706543
1779986807.07049,50400,22.724327087402344
1779986850.762987,50600,16.370389938354492
1779986888.707936,50800,23.375057220458984
1779986926.1737554,51000,20.053335189819336
1779986966.278097,51200,21.290306091308594
1779987007.9349604,51400,17.967527389526367
1779987047.6237557,51600,21.9553165435791
1779987085.208419,51800,21.903902053833008
1779987125.2660103,52000,22.004379272460938
1779987167.143229,52200,22.557828903198242
1779987207.188239,52400,21.603408813476562
1779987244.704947,52600,19.836139678955078
1779987285.0545616,52800,21.78829574584961
1779987326.4043462,53000,21.761804580688477
1779987365.9838598,53200,22.67344856262207
1779987403.7447886,53400,23.381135940551758
1779987443.2363596,53600,19.2607421875
1779987484.567685,53800,17.36865997314453
1779987524.7433558,54000,17.111177444458008
1779987562.1609395,54200,25.699722290039062
1779987599.568671,54400,18.5958194732666
1779987643.1591642,54600,21.169397354125977
1779987681.1545675,54800,21.81941032409668
1779987721.4203637,55000,21.889827728271484
1779987759.211246,55200,20.701250076293945
1779987802.9623656,55400,23.143022537231445
1779987840.8310218,55600,20.973119735717773
1779987880.9877822,55800,23.232227325439453
1779987919.024142,56000,20.6252384185791
1779987962.6669424,56200,20.218673706054688
1779988000.6344748,56400,21.827219009399414
1779988041.160514,56600,22.073974609375
1779988078.8107967,56800,17.448020935058594
1779988122.8538349,57000,19.234893798828125
1779988160.496817,57200,23.471023559570312
1779988200.5417395,57400,20.46944808959961
1779988238.911202,57600,17.382150650024414
1779988280.0788486,57800,21.86134910583496
1779988320.4528615,58000,21.052204132080078
1779988358.5378935,58200,19.597991943359375
1779988398.5251894,58400,18.016572952270508
1779988439.962464,58600,22.154598236083984
1779988480.0370033,58800,19.876155853271484
1779988517.7244716,59000,23.26836395263672
1779988558.1597304,59200,22.277687072753906
1779988599.5058928,59400,21.506031036376953
1779988639.2885044,59600,18.457340240478516
1779988677.0474617,59800,23.573139190673828
1779988717.0677712,60000,22.45994758605957
1779988758.4684424,60200,19.76775550842285
1779988798.5086505,60400,20.55721092224121
1779988836.5646684,60600,22.24576187133789
1779988877.0935893,60800,19.593576431274414
1779988918.7835653,61000,23.15161895751953
1779988956.6842058,61200,19.713645935058594
1779988996.6667805,61400,22.007369995117188
1779989034.6742523,61600,24.971275329589844
1779989078.4660995,61800,21.3064022064209
1779989116.62794,62000,17.504026412963867
1779989156.9107573,62200,19.970386505126953
1779989195.0841296,62400,23.89044189453125
1779989238.7998767,62600,21.142597198486328
1779989276.6982696,62800,20.04801368713379
1779989316.8808,63000,19.96087074279785
1779989354.7605073,63200,22.54288673400879
1779989398.674847,63400,21.681690216064453
1779989436.6908352,63600,19.101604461669922
1779989476.8972645,63800,21.754789352416992
1779989514.9187784,64000,21.138202667236328
1779989559.0363512,64200,15.886405944824219
1779989596.9919457,64400,23.172426223754883
1779989634.6196175,64600,20.53322410583496
1779989674.760343,64800,22.72417640686035
1779989716.0284092,65000,17.398082733154297
1779989756.177051,65200,21.469568252563477
1779989793.946329,65400,20.977947235107422
1779989834.1357315,65600,21.28327751159668
1779989876.0358682,65800,23.539335250854492
1779989916.3586206,66000,21.828052520751953
1779989954.2326162,66200,20.16152000427246
1779989993.89203,66400,21.74496078491211
1779990035.3249288,66600,20.155689239501953
1779990075.311579,66800,21.61064338684082
1779990113.1993349,67000,22.26047706604004
1779990153.4715774,67200,18.965492248535156
1779990194.8277373,67400,16.937808990478516
1779990234.7327409,67600,17.076034545898438
1779990272.4376793,67800,24.482351303100586
1779990310.286279,68000,17.80776023864746
1779990353.8976195,68200,21.135986328125
1779990391.6729932,68400,21.348312377929688
1779990431.6574066,68600,20.53280258178711
1779990469.4809196,68800,19.771806716918945
1779990512.919348,69000,22.269540786743164
1779990550.7824054,69200,20.992652893066406
1779990590.9415352,69400,21.05860137939453
1779990628.4398441,69600,20.639169692993164
1779990672.0508652,69800,20.808685302734375
1779990710.2725823,70000,21.419706344604492
1779990750.5991344,70200,21.998483657836914
1779990788.5520914,70400,17.009929656982422
1779990832.4416397,70600,20.159135818481445
1779990870.2605484,70800,22.368030548095703
1779990910.0889304,71000,20.759952545166016
1779990947.7895088,71200,18.815391540527344
1779990989.310561,71400,23.258827209472656
1779991029.7567942,71600,21.191816329956055
1779991067.1038857,71800,18.773534774780273
1779991107.3818686,72000,18.528764724731445
1779991148.8298156,72200,20.80237579345703
1779991189.0296688,72400,20.48681640625
1779991226.9168224,72600,24.04454231262207
1779991266.8938277,72800,21.35987663269043
1779991308.8210242,73000,20.928714752197266
1779991349.0604682,73200,18.643211364746094
1779991386.7483325,73400,24.02610206604004
1779991426.4779093,73600,22.944429397583008
1779991468.1642778,73800,20.572385787963867
1779991508.356746,74000,20.526411056518555
1779991546.5171065,74200,21.698219299316406
1779991586.4217687,74400,19.142688751220703
1779991627.8959525,74600,22.031356811523438
1779991665.5457027,74800,20.64371109008789
1779991705.5589304,75000,22.329471588134766
1779991743.281932,75200,22.973796844482422
1779991787.0728326,75400,21.491195678710938
1779991824.928425,75600,17.456233978271484
1779991865.205633,75800,20.224658966064453
1779991902.970473,76000,24.19716453552246
1779991946.8422458,76200,21.767414093017578
1779991984.9958544,76400,19.659839630126953
1779992024.7514288,76600,19.590349197387695
1779992062.6711943,76800,22.754528045654297
1779992106.4598215,77000,22.507883071899414
1779992144.222177,77200,19.164657592773438
1779992184.3143427,77400,21.131513595581055
1779992222.261764,77600,21.867416381835938
1779992265.521305,77800,15.872275352478027
1779992303.2112477,78000,22.474645614624023
1779992341.1066594,78200,21.729494094848633
1779992381.4184983,78400,21.00179672241211
1779992423.13187,78600,17.50802230834961
1779992463.432183,78800,21.12998390197754
1779992501.2775278,79000,21.499265670776367
1779992541.5594306,79200,20.13947296142578
1779992583.084278,79400,22.146419525146484
1779992622.8858747,79600,21.5350399017334
1779992660.3237622,79800,19.37356948852539
1779992700.313668,80000,21.234830856323242
1779992741.9658391,80200,19.306154251098633
1779992782.2658467,80400,21.617446899414062
1779992820.1559858,80600,24.227598190307617
1779992860.0625334,80800,19.03049659729004
1779992901.1741598,81000,16.97718620300293
1779992941.4226525,81200,17.319580078125
1779992978.7180862,81400,23.863834381103516
1779993016.3227525,81600,17.953401565551758
1779993060.8869064,81800,21.215944290161133
1779993100.7847,82000,21.133468627929688
1779993145.7531667,82200,20.625316619873047
1779993185.7157896,82400,20.137208938598633
1779993231.1676986,82600,22.17866325378418
1779993269.6355019,82800,20.6868953704834
1779993310.0242755,83000,21.852596282958984
1779993348.2851987,83200,19.850526809692383
1779993391.960797,83400,21.219276428222656
1779993430.06715,83600,21.81951904296875
1779993470.0308464,83800,22.998397827148438
1779993507.8005755,84000,16.31740379333496
1779993551.5561872,84200,19.891490936279297
1779993589.3798702,84400,21.300045013427734
1779993629.50237,84600,19.37491226196289
1779993667.38999,84800,18.146408081054688
1779993708.849487,85000,21.888134002685547
1779993749.378111,85200,21.25629234313965
1779993787.2496834,85400,18.374338150024414
1779993827.8972476,85600,18.062095642089844
1779993869.2299592,85800,19.82936668395996
1779993909.5837288,86000,20.852754592895508
1779993947.610508,86200,21.80914878845215
1779993987.9194984,86400,20.969133377075195
1779994029.5699391,86600,20.605785369873047
1779994069.7104218,86800,17.95979118347168
1779994107.5568945,87000,23.464643478393555
1779994147.657942,87200,22.802217483520508
1779994189.2676466,87400,20.915597915649414
1779994229.4487352,87600,20.68294334411621
1779994266.9310625,87800,20.877552032470703
1779994307.2800214,88000,18.795804977416992
1779994348.8943083,88200,21.92241096496582
1779994386.7648327,88400,21.400941848754883
1779994428.053906,88600,21.774457931518555
1779994468.3901367,88800,23.612995147705078
1779994512.62079,89000,20.522701263427734
1779994550.7546465,89200,16.74344253540039
1779994590.8115473,89400,19.997623443603516
1779994628.9386206,89600,22.192127227783203
1779994673.2754693,89800,21.573429107666016
1779994711.0266438,90000,18.801597595214844
1779994751.3420224,90200,19.453815460205078
1779994789.0338273,90400,21.12838363647461
1779994832.9906912,90600,21.9154052734375
1779994871.3180196,90800,19.714582443237305
1779994911.5598903,91000,21.31205177307129
1779994949.6861172,91200,21.064863204956055
1779994993.6779075,91400,15.810931205749512
1779995031.5274453,91600,22.329723358154297
1779995069.0195527,91800,20.80701446533203
1779995109.1857011,92000,19.785293579101562
1779995150.5885131,92200,16.75687599182129
1779995190.9083574,92400,21.520410537719727
1779995229.06105,92600,20.392702102661133
1779995268.8656285,92800,19.90826988220215
1779995310.231231,93000,22.535045623779297
1779995350.7173238,93200,21.84117317199707
1779995388.7734017,93400,19.701818466186523
1779995428.6544394,93600,20.87689971923828
1779995470.2621217,93800,20.158395767211914
1779995510.4232295,94000,21.467649459838867
1779995548.493403,94200,23.229890823364258
1779995588.8316388,94400,18.98491096496582
1779995630.1526418,94600,17.152938842773438
1779995670.1474247,94800,16.721088409423828
1779995707.654423,95000,23.937463760375977
1779995745.8625493,95200,18.260787963867188
1779995789.7827764,95400,20.922849655151367
1779995827.5254436,95600,20.327356338500977
1779995867.187078,95800,19.9033145904541
1779995905.032002,96000,19.505020141601562
1779995948.9973388,96200,21.794063568115234
1779995986.5786111,96400,19.990266799926758
1779996026.8844795,96600,20.845184326171875
1779996064.722104,96800,19.195093154907227
1780020753.6958294,97000,18.650829315185547
1780020791.2444346,97200,15.629243850708008
1780020831.0392973,97400,20.41054916381836
1780020868.6150038,97600,21.368911743164062
1780020967.4166503,97800,21.81454849243164
1780021005.124869,98000,19.129669189453125
1780021044.9352753,98200,20.295455932617188
1780021082.7662423,98400,18.458988189697266
1780021128.926936,98600,21.543764114379883
1780021167.172986,98800,22.9040584564209
1780021209.0438533,99000,22.50730323791504
1780021247.6555712,99200,15.7926025390625
1780021295.0671203,99400,19.333595275878906
1780021333.4530668,99600,21.160600662231445
1780021377.2253819,99800,20.025978088378906
1780021415.2856362,100000,18.408573150634766
1780021458.7351992,100200,22.251554489135742
1780021502.390742,100400,20.936206817626953
1780021540.3698068,100600,18.20766830444336
1780021580.6133487,100800,18.64324188232422
1780021622.6338334,101000,19.037954330444336
1780021662.747529,101200,20.97431182861328
1780021701.917181,101400,21.38511085510254
1780021743.2190402,101600,20.429931640625
1780021784.7003899,101800,21.148452758789062
1780021825.2207267,102000,17.639236450195312
1780021865.6459842,102200,22.674148559570312
1780021906.874191,102400,23.354772567749023
1780021949.4724667,102600,20.133682250976562
1780021989.578522,102800,20.725299835205078
1780022029.576246,103000,20.93433380126953
1780022081.542926,103200,18.865121841430664
1780022142.2097404,103400,22.006837844848633
1780022198.053028,103600,21.71744728088379
1780022254.1457205,103800,21.20919418334961
1780022308.6300273,104000,23.399477005004883
1780022367.1983202,104200,20.42312240600586
1780022418.2390642,104400,16.560585021972656
1780022472.4718232,104600,20.064279556274414
1780022529.7415411,104800,22.542612075805664
1780022590.8537915,105000,20.797361373901367
1780022645.1500115,105200,18.95978546142578
1780022701.8176794,105400,19.686281204223633
1780022756.7159665,105600,21.612842559814453
1780022821.559423,105800,22.320886611938477
1780022874.9880693,106000,19.092235565185547
1780022921.025877,106200,21.169641494750977
1780022961.2739797,106400,20.998584747314453
1780023006.6613307,106600,15.660489082336426
1780023046.5765,106800,22.048547744750977
1780023087.817926,107000,22.33177375793457
1780023133.0355682,107200,20.08762550354004
1780023179.6505702,107400,17.039443969726562
1780023220.4259024,107600,21.003196716308594
1780023258.3144882,107800,20.884429931640625
1780023298.343301,108000,20.063146591186523
1780023342.7935188,108200,22.15186309814453
1780023383.2065685,108400,21.683469772338867
1780023422.613864,108600,19.63160514831543
1780023464.274644,108800,20.821962356567383
1780023508.2143438,109000,21.01406478881836
1780023549.750443,109200,22.004405975341797
1780023588.278018,109400,23.129779815673828
1780023628.5766747,109600,19.307939529418945
1780023670.661292,109800,17.60391616821289
1780023712.7320354,110000,17.058563232421875
1780023750.6824906,110200,23.281930923461914
1780023788.5524614,110400,17.690433502197266
1780023833.0849679,110600,21.29180335998535
1780023872.4584203,110800,19.99956512451172
1780023912.8945186,111000,21.110071182250977
1780023952.8269877,111200,19.895395278930664
1780023998.231104,111400,22.150165557861328
1780024035.93635,111600,19.49197769165039
1780024076.3196733,111800,20.409748077392578
1780024114.0356612,112000,18.56256103515625
1780024158.1097152,112200,21.634164810180664
1780024196.0414193,112400,22.01288604736328
1780024236.4175491,112600,23.199562072753906
1780024274.714535,112800,15.697961807250977
1780024318.6065164,113000,19.571643829345703
1780024356.6303709,113200,21.926616668701172
1780024396.3342626,113400,20.086729049682617
1780024433.9586313,113600,18.469755172729492
1780024475.8549848,113800,22.19212532043457
1780024516.2543626,114000,21.149765014648438
1780024553.8752017,114200,18.530742645263672
1780024594.0284905,114400,17.98360824584961
1780024635.904364,114600,20.665132522583008
1780024676.1711054,114800,20.721044540405273
1780024713.9941096,115000,21.68265151977539
1780024753.9572453,115200,20.965085983276367
1780024795.7808444,115400,19.557260513305664
1780024835.5832853,115600,17.53523063659668
1780024873.5568933,115800,22.602052688598633
1780024913.967358,116000,23.54085350036621
1780024955.8484023,116200,19.859294891357422
1780024995.72775,116400,20.8176326751709
1780025033.947968,116600,20.765872955322266
1780025074.2458174,116800,18.373409271240234
1780025122.9050817,117000,22.011228561401367
1780025174.9534914,117200,21.339675903320312
1780025236.1872447,117400,21.14077377319336
1780025292.8099334,117600,23.298059463500977
1780025356.2595127,117800,20.15154266357422
1780025412.8319612,118000,16.312992095947266
1780025471.7720711,118200,20.368938446044922
1780025524.5371249,118400,23.345823287963867
1780025584.1245923,118600,21.469818115234375
1780025636.5891857,118800,19.336666107177734
1780025692.7889225,119000,19.36909294128418
1780025745.4155388,119200,21.34693145751953
1780025804.8088992,119400,21.886756896972656
1780025858.2400315,119600,18.34105682373047
1780025914.6403642,119800,22.490280151367188
1780025968.5172086,120000,21.124080657958984
1780026030.129521,120200,15.57384967803955
1780026084.7292888,120400,21.602691650390625
1780026140.1723435,120600,21.04740333557129
1780026196.6607034,120800,20.109346389770508
1780026255.970949,121000,16.661930084228516
1780026313.2320387,121200,20.864164352416992
1780026368.304964,121400,21.54189682006836
1780026425.5444062,121600,19.695070266723633
1780026484.256029,121800,21.246929168701172
1780026542.2281978,122000,21.579843521118164
1780026598.7681956,122200,19.285011291503906
1780026658.2684577,122400,20.616655349731445
1780026720.3880835,122600,20.774372100830078
1780026777.3014946,122800,22.53639793395996
1780026832.3427906,123000,22.962589263916016
1780026891.539417,123200,19.9112606048584
1780026952.1462955,123400,17.635330200195312
1780027006.3534596,123600,17.20880699157715
1780027058.9257777,123800,22.262434005737305
1780027117.0739036,124000,17.982181549072266
1780027180.46343,124200,20.548974990844727
1780027231.9779336,124400,20.12203598022461
1780027290.288231,124600,21.071619033813477
1780027345.1751118,124800,19.833599090576172
1780027406.6480725,125000,21.375463485717773
1780027455.2935307,125200,19.46870994567871
1780027496.1124742,125400,20.844240188598633
1780027535.9120545,125600,19.051559448242188
1780027591.82462,125800,21.91971206665039
1780027643.3169584,126000,21.287765502929688
1780027696.8721,126200,21.867496490478516
1780027745.1029952,126400,15.228849411010742
1780027806.8052416,126600,19.632421493530273
1780027857.7944393,126800,22.047317504882812
1780027902.5170677,127000,20.315732955932617
1780027959.6128268,127200,18.06572151184082
1780028020.8127422,127400,21.66498565673828
1780028077.4260828,127600,20.78360939025879
1780028130.481002,127800,19.51191520690918
1780028187.4198802,128000,18.22735595703125
1780028244.0860755,128200,18.554658889770508
1780028297.9301531,128400,21.043500900268555
1780028353.3369052,128600,20.640336990356445
1780028412.8999689,128800,20.297122955322266
1780028474.3882787,129000,20.488750457763672
1780028529.8486614,129200,16.707067489624023
1780028587.6918447,129400,22.71502113342285
1780028649.7620852,129600,22.575273513793945
1780028715.5737426,129800,19.507444381713867
1780028765.4210083,130000,20.596221923828125
1780028808.062807,130200,21.271570205688477
1780028849.1559048,130400,19.407495498657227
1780028890.6290529,130600,21.555217742919922
1780028928.7393942,130800,21.210712432861328
1780028969.3555102,131000,20.658802032470703
1780029009.677468,131200,23.223323822021484
1780029061.0336282,131400,20.275636672973633
1780029102.355601,131600,16.04747772216797
1780029145.6286886,131800,20.280088424682617
1780029184.5339353,132000,23.784833908081055
1780029230.5086982,132200,20.8717041015625
1780029269.1857488,132400,19.554025650024414
1780029310.244256,132600,19.043468475341797
1780029349.3019333,132800,20.939157485961914
1780029394.3837993,133000,22.702951431274414
1780029433.0944712,133200,18.42678451538086
1780029473.9570916,133400,20.78594970703125
1780029512.7714334,133600,21.51080322265625
1780029557.6729424,133800,15.571125030517578
1780029596.050314,134000,22.186349868774414
1780029634.3607042,134200,19.965484619140625
1780029675.2501767,134400,19.29254913330078
1780029717.44593,134600,17.016544342041016
1780029758.2975786,134800,20.343868255615234
1780029796.9251482,135000,20.60974884033203
1780029837.491657,135200,19.309206008911133
1780029880.1081223,135400,21.570871353149414
1780029921.1728501,135600,21.974533081054688
1780029960.0088515,135800,19.33277130126953
1780030001.212974,136000,20.957487106323242
1780030044.057723,136200,20.727012634277344
1780030085.085922,136400,21.4021053314209
1780030123.671922,136600,23.180097579956055
1780030164.31486,136800,19.551156997680664
1780030206.9648085,137000,17.85118293762207
1780030247.9343197,137200,17.292537689208984
1780030286.7374973,137400,22.14771842956543
1780030325.3228817,137600,17.78923988342285
1780030370.3037472,137800,20.183568954467773
1780030409.2618532,138000,20.18402671813965
1780030449.9024787,138200,21.11961555480957
1780030488.6935358,138400,19.404848098754883
1780030533.7390964,138600,21.603378295898438
1780030571.9472473,138800,19.092262268066406
1780030612.9529302,139000,20.584997177124023
1780030651.4272141,139200,18.61170196533203
1780030695.8814805,139400,21.25417709350586
1780030734.5868132,139600,21.540483474731445
1780030775.453951,139800,22.21329689025879
1780030814.1547983,140000,14.903203964233398
1780030858.7966485,140200,19.378787994384766
1780030898.1356943,140400,21.825220108032227
1780030940.0099173,140600,19.827606201171875
1780030978.9391098,140800,18.49966049194336
1780031021.8318365,141000,22.01719093322754
1780031062.9860146,141200,19.82272720336914
1780031101.890251,141400,18.962112426757812
